date,OT,S_child,I_child,R_child,S_adult,I_adult,R_adult,S_total,I_total,R_total
1990-05-07,0.9220870064337866,48349.7900400189,0.02642797126160607,1451650.3199962294,603524.7107101015,0.8956590351721805,2896474.5319501054,651874.5007501204,0.9220870064337866,4348124.851946335
1990-05-14,0.23354479307083476,48350.01558406898,0.06695738976573662,1451650.3179144214,603524.6019792204,0.16658740330509814,2896475.3697526176,651874.6175632894,0.23354479307083476,4348125.687667039
1990-05-21,0.6435037266284213,48350.008067767914,0.028028992345539017,1451650.5482808487,603524.5854694453,0.6154747342828822,2896474.9450093815,651874.5935372133,0.6435037266284213,4348125.493290231
1990-05-28,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-06-04,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-06-11,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-06-18,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-06-25,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-07-02,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-07-09,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-07-16,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-07-23,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-07-30,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-08-06,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-08-13,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-08-20,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-08-27,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-09-03,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-09-10,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-09-17,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-09-24,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-10-01,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-10-08,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-10-15,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-10-22,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-10-29,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-11-05,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-11-12,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-11-19,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-11-26,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-12-03,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-12-10,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-12-17,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-12-24,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1990-12-31,0.0,48349.99331058278,0.0,1451650.6587480765,603524.6585792206,0.0,2896475.5831743786,651874.6518898035,0.0,4348126.241922455
1991-01-01,40.0,1499980.0,20.0,0.0,3499980.0,20.0,0.0,4999960.0,40.0,0.0
